<NUMBER OF NODES> 	10538
<NUMBER OF LINKS> 	28178
<END OF METADATA>		


~ 	Tail 	Head 	: 	Volume 	Cost 	; 
	8581 	8113 	: 	0 	inf 	; 
	8581 	8580 	: 	187.067 	2.29369 	; 
	8581 	10520 	: 	482.2 	2.5824 	; 
	8582 	2560 	: 	0 	7.92521 	; 
	8582 	2561 	: 	1513.6 	5.15153 	; 
	8582 	2591 	: 	0 	inf 	; 
	8583 	1732 	: 	0 	inf 	; 
	8583 	2591 	: 	163.6 	3.98741 	; 
	8583 	6875 	: 	2509.01 	2.48717 	; 
	8584 	1538 	: 	0 	inf 	; 
	8584 	2591 	: 	1350 	3.26878 	; 
	8584 	6875 	: 	0 	4.94133 	; 
	8585 	1538 	: 	68.1383 	4.79372 	; 
	8585 	1539 	: 	2440.87 	3.22428 	; 
	8585 	6875 	: 	0 	inf 	; 
	8586 	480 	: 	0 	inf 	; 
	8586 	1538 	: 	1465.6 	3.72017 	; 
	8586 	1539 	: 	0 	5.53564 	; 
	8587 	480 	: 	1465.6 	4.62614 	; 
	8587 	2596 	: 	0 	6.74718 	; 
	8587 	2598 	: 	0 	inf 	; 
	8588 	435 	: 	2884.48 	18.0994 	; 
	8588 	2128 	: 	0 	inf 	; 
	8588 	2384 	: 	0 	1.16596 	; 
	8589 	537 	: 	0 	inf 	; 
	8589 	1862 	: 	938.4 	1.81243 	; 
	8589 	2603 	: 	2523.77 	14.9142 	; 
	8589 	8594 	: 	674.967 	0.886534 	; 
	8590 	2601 	: 	2573.81 	10.5255 	; 
	8590 	8638 	: 	0 	inf 	; 
	8591 	2994 	: 	2687.18 	8.08998 	; 
	8591 	8597 	: 	0 	inf 	; 
	8592 	433 	: 	0 	inf 	; 
	8592 	4283 	: 	2884.48 	0.730572 	; 
	8593 	215 	: 	0 	inf 	; 
	8593 	8598 	: 	3024.29 	0.611602 	; 
	8594 	437 	: 	0 	inf 	; 
	8594 	648 	: 	3206.94 	20.6176 	; 
	8594 	5857 	: 	430.533 	53.98 	; 
	8594 	8589 	: 	800.333 	0.912679 	; 
	8595 	358 	: 	2999.35 	7.30813 	; 
	8595 	2601 	: 	0 	inf 	; 
	8596 	2955 	: 	0 	inf 	; 
	8596 	10294 	: 	2630.65 	5.79544 	; 
	8597 	648 	: 	0 	inf 	; 
	8597 	8591 	: 	2687.18 	0.599734 	; 
	8598 	2954 	: 	3155.09 	30.4444 	; 
	8598 	8593 	: 	0 	inf 	; 
	8599 	1849 	: 	1490.65 	2.01816 	; 
	8599 	1852 	: 	0 	2.08037 	; 
	8599 	2752 	: 	0 	inf 	; 
	8600 	423 	: 	0 	inf 	; 
	8600 	6541 	: 	210.533 	13.1707 	; 
	8600 	6542 	: 	89.6 	0.950915 	; 
	8600 	10371 	: 	1725.55 	21.7042 	; 
	8601 	6536 	: 	116.097 	15.1483 	; 
	8601 	7818 	: 	144.6 	10.3612 	; 
	8602 	6536 	: 	144.6 	4.71308 	; 
	8602 	6544 	: 	116.097 	22.2548 	; 
	8603 	3156 	: 	0 	23.7308 	; 
	8603 	3734 	: 	63.6 	6.59112 	; 
	8603 	6202 	: 	0 	5.6467 	; 
	8603 	6371 	: 	6 	5.78154 	; 
	8604 	924 	: 	3180.58 	1.03916 	; 
	8604 	4589 	: 	2586.17 	2.63728 	; 
	8605 	1323 	: 	0 	inf 	; 
	8605 	3569 	: 	0 	inf 	; 
	8605 	3571 	: 	0 	inf 	; 
	8605 	8606 	: 	1145.93 	5.70801 	; 
	8605 	8709 	: 	3300.84 	9.1538 	; 
	8606 	3263 	: 	-6.21725e-15 	6.40242 	; 
	8606 	3516 	: 	1145.93 	3.88604 	; 
	8606 	3568 	: 	0 	inf 	; 
	8606 	8605 	: 	0 	inf 	; 
	8607 	3495 	: 	0 	inf 	; 
	8607 	6274 	: 	2472.4 	4.67722 	; 
	8607 	7420 	: 	0 	inf 	; 
	8607 	8713 	: 	518.9 	5.71594 	; 
	8608 	1938 	: 	0 	inf 	; 
	8608 	4486 	: 	352.267 	11.5865 	; 
	8608 	4487 	: 	442.623 	6.23183 	; 
	8609 	1931 	: 	0 	inf 	; 
	8609 	3573 	: 	3689.51 	2.09679 	; 
	8609 	6126 	: 	0 	inf 	; 
	8609 	8700 	: 	443.667 	6.29409 	; 
	8610 	1546 	: 	1656.16 	2.78822 	; 
	8610 	5210 	: 	0 	inf 	; 
	8611 	5010 	: 	553.267 	3.82297 	; 
	8611 	8412 	: 	0 	inf 	; 
	8612 	5007 	: 	2858.25 	9.12509 	; 
	8612 	5560 	: 	0 	inf 	; 
	8612 	8397 	: 	7305.18 	5.14531 	; 
	8613 	6543 	: 	10 	11.2204 	; 
	8613 	8614 	: 	28 	29.9659 	; 
	8614 	2118 	: 	28 	9.36252 	; 
	8614 	8613 	: 	10 	29.9659 	; 
	8615 	1777 	: 	185.2 	11.6889 	; 
	8615 	7167 	: 	102.267 	4.61435 	; 
	8616 	4888 	: 	0 	3.05414 	; 
	8616 	4892 	: 	0 	inf 	; 
	8616 	8618 	: 	0 	0.623445 	; 
	8616 	8619 	: 	351.067 	3.97365 	; 
	8617 	4910 	: 	0 	inf 	; 
	8617 	4917 	: 	0 	inf 	; 
	8617 	7765 	: 	40.5333 	1.50933 	; 
	8618 	4891 	: 	221.8 	3.02154 	; 
	8618 	8616 	: 	0 	0.623445 	; 
	8618 	10429 	: 	0 	inf 	; 
	8619 	2548 	: 	351.067 	35.652 	; 
	8619 	8616 	: 	0 	inf 	; 
	8619 	10429 	: 	221.8 	2.54119 	; 
	8620 	1770 	: 	0 	1.0417 	; 
	8621 	4859 	: 	0 	inf 	; 
	8621 	8624 	: 	1909.74 	35.0556 	; 
	8621 	8625 	: 	0 	2.54321 	; 
	8622 	2622 	: 	0 	9.40756 	; 
	8622 	9233 	: 	0 	inf 	; 
	8622 	9234 	: 	0 	inf 	; 
	8622 	9235 	: 	3026.96 	0.698567 	; 
	8623 	2983 	: 	0 	inf 	; 
	8623 	9233 	: 	2392.54 	0.639951 	; 
	8623 	9235 	: 	0 	inf 	; 
	8623 	9708 	: 	411.672 	6.93149 	; 
	8624 	3785 	: 	0 	5.35289 	; 
	8624 	8192 	: 	1909.74 	27.3114 	; 
	8624 	8621 	: 	0 	inf 	; 
	8625 	3785 	: 	0 	inf 	; 
	8625 	3906 	: 	3187.43 	1.42031 	; 
	8625 	8621 	: 	0 	inf 	; 
	8626 	3282 	: 	807.967 	0.636865 	; 
	8626 	4911 	: 	312.367 	8.94443 	; 
	8626 	8631 	: 	465.267 	0.867019 	; 
	8627 	8514 	: 	785.364 	0.542471 	; 
	8627 	8632 	: 	898.333 	0.967642 	; 
	8627 	10436 	: 	534.759 	11.5153 	; 
	8628 	3281 	: 	485.433 	35.7151 	; 
	8628 	3282 	: 	756.833 	12.631 	; 
	8629 	4912 	: 	543.433 	8.77704 	; 
	8629 	8630 	: 	598.533 	14.0937 	; 
	8629 	8631 	: 	650.967 	5.82659 	; 
	8629 	10448 	: 	0 	inf 	; 
	8630 	4889 	: 	251.8 	1.47115 	; 
	8630 	8629 	: 	1194.4 	14.1001 	; 
	8630 	10438 	: 	346.733 	10.8615 	; 
	8631 	4913 	: 	0 	inf 	; 
	8631 	8626 	: 	807.967 	0.867097 	; 
	8631 	8629 	: 	465.267 	5.82641 	; 
	8632 	4889 	: 	898.333 	4.18722 	; 
	8632 	4898 	: 	0 	inf 	; 
	8632 	8627 	: 	785.364 	0.967579 	; 
	8633 	1216 	: 	2588.34 	12.2583 	; 
	8633 	1219 	: 	798.159 	1.34689 	; 
	8633 	1811 	: 	515.732 	30.8909 	; 
	8633 	3466 	: 	0 	inf 	; 
	8634 	8635 	: 	163.433 	1.32099 	; 
	8634 	10269 	: 	203.933 	71.2715 	; 
	8635 	7179 	: 	163.433 	45.1979 	; 
	8635 	8634 	: 	49.4 	1.3199 	; 
	8636 	8528 	: 	60 	126.753 	; 
	8636 	8529 	: 	85.6333 	58.2791 	; 
	8637 	2984 	: 	0 	inf 	; 
	8637 	2987 	: 	38.5333 	3.45046 	; 
	8638 	438 	: 	0 	inf 	; 
	8638 	8590 	: 	2573.81 	6.89706 	; 
	8639 	7265 	: 	102 	44.6997 	; 
	8639 	7266 	: 	62.6 	1.38576 	; 
	8640 	3592 	: 	64.5333 	3.86047 	; 
	8640 	5308 	: 	15.6 	3.4779 	; 
	8641 	5127 	: 	0 	inf 	; 
	8641 	10032 	: 	6866.84 	1.30716 	; 
	8642 	5833 	: 	185.467 	7.08455 	; 
	8642 	10452 	: 	428.533 	3.82219 	; 
	8643 	6188 	: 	630.264 	7.06825 	; 
	8643 	8644 	: 	479.533 	1.58335 	; 
	8644 	8643 	: 	630.264 	1.58826 	; 
	8644 	9081 	: 	479.533 	20.1347 	; 
	8645 	6944 	: 	0 	13.8927 	; 
	8645 	8646 	: 	0 	1.68437 	; 
	8646 	79 	: 	0 	17.8353 	; 
	8646 	8645 	: 	0 	1.68437 	; 
	8647 	4702 	: 	163 	2.85673 	; 
	8647 	4945 	: 	414.8 	4.51986 	; 
	8648 	6092 	: 	0 	20.3057 	; 
	8649 	2636 	: 	2534.7 	9.63354 	; 
	8649 	3902 	: 	655.7 	2.50424 	; 
	8649 	8650 	: 	0 	inf 	; 
	8649 	8760 	: 	0 	inf 	; 
	8650 	3521 	: 	91.9333 	12.5888 	; 
	8650 	6110 	: 	0 	inf 	; 
	8650 	8649 	: 	520.1 	5.52474 	; 
	8650 	8752 	: 	0 	13.8013 	; 
	8651 	6405 	: 	12 	1.58284 	; 
	8651 	6406 	: 	8.4 	17.9964 	; 
	8651 	8679 	: 	0 	70.007 	; 
	8652 	4415 	: 	3415.79 	12.0597 	; 
	8652 	6753 	: 	408.5 	2.10331 	; 
	8653 	5273 	: 	3074.16 	0.4081 	; 
	8653 	8268 	: 	88.7 	2.17374 	; 
	8654 	2879 	: 	1715.92 	0.348797 	; 
	8654 	5150 	: 	0 	inf 	; 
	8654 	5223 	: 	116.8 	4.52953 	; 
	8655 	7481 	: 	1369.26 	4.1729 	; 
	8655 	8656 	: 	13.2 	1.17812 	; 
	8655 	9087 	: 	348.267 	2.70266 	; 
	8656 	4070 	: 	83.8 	0.405871 	; 
	8656 	5048 	: 	0 	inf 	; 
	8656 	8655 	: 	1715.92 	1.1786 	; 
	8657 	8658 	: 	344.8 	5.95771 	; 
	8657 	9085 	: 	0 	inf 	; 
	8658 	3488 	: 	98 	2.44333 	; 
	8658 	5035 	: 	432.4 	2.80736 	; 
	8658 	8657 	: 	0 	inf 	; 
	8658 	8668 	: 	0 	10.0929 	; 
	8659 	2018 	: 	4 	0.0099696 	; 
	8659 	2019 	: 	0 	2.51663 	; 
	8659 	5223 	: 	8 	27.7845 	; 
	8659 	8738 	: 	128.2 	6.80044 	; 
	8660 	1026 	: 	0 	inf 	; 
	8660 	1030 	: 	102 	4.05276 	; 
	8660 	8688 	: 	323.067 	5.6947 	; 
	8661 	8662 	: 	0 	25.1603 	; 
	8661 	8717 	: 	676.9 	9.40159 	; 
	8661 	8718 	: 	333.473 	5.97027 	; 
	8662 	4961 	: 	0 	4.01063 	; 
	8662 	6112 	: 	0 	7.54252 	; 
	8662 	8661 	: 	27 	25.1603 	; 
	8663 	3197 	: 	1139.5 	2.80346 	; 
	8663 	3652 	: 	637.017 	15.9751 	; 
	8663 	5268 	: 	63.6 	1.0138 	; 
	8664 	3227 	: 	7777.25 	2.29791 	; 
	8664 	10507 	: 	0 	inf 	; 
	8664 	10508 	: 	0 	inf 	; 
	8665 	9063 	: 	0 	inf 	; 
	8665 	10507 	: 	273.467 	1.08104 	; 
	8666 	1535 	: 	0 	inf 	; 
	8666 	8915 	: 	7503.78 	7.74239 	; 
	8666 	10211 	: 	0 	12.777 	; 
	8667 	2022 	: 	0 	44.9681 	; 
	8667 	7315 	: 	0 	56.3826 	; 
	8668 	2020 	: 	0 	46.0873 	; 
	8668 	5396 	: 	0 	21.447 	; 
	8668 	8658 	: 	181.6 	10.0929 	; 
	8669 	2735 	: 	0 	9.43639 	; 
	8670 	5350 	: 	3065.75 	18.6121 	; 
	8670 	8993 	: 	323.667 	2.59372 	; 
	8670 	8994 	: 	0 	inf 	; 
	8670 	8998 	: 	140.4 	7.40073 	; 
	8671 	3593 	: 	0 	inf 	; 
	8671 	4858 	: 	404.231 	13.1625 	; 
	8672 	392 	: 	323.667 	7.34905 	; 
	8672 	5351 	: 	0 	inf 	; 
	8672 	7217 	: 	0 	inf 	; 
	8672 	8994 	: 	0 	14.5712 	; 
	8673 	5351 	: 	0 	inf 	; 
	8673 	7217 	: 	0 	9.98193 	; 
	8673 	8989 	: 	0 	inf 	; 
	8674 	4041 	: 	0 	4.24407 	; 
	8674 	5225 	: 	0 	2.38903 	; 
	8675 	1551 	: 	0 	inf 	; 
	8675 	1683 	: 	785.772 	13.7469 	; 
	8675 	8358 	: 	452.721 	14.978 	; 
	8676 	4587 	: 	5045.61 	13.6932 	; 
	8676 	4813 	: 	4411.7 	48.4222 	; 
	8677 	991 	: 	1660.58 	22.4993 	; 
	8677 	992 	: 	0 	inf 	; 
	8677 	4814 	: 	1119.19 	4.83268 	; 
	8677 	6112 	: 	3963.3 	2.64234 	; 
	8678 	985 	: 	0 	inf 	; 
	8678 	1041 	: 	2823.17 	1.36029 	; 
	8678 	1043 	: 	0 	inf 	; 
	8678 	8679 	: 	2193.51 	5.52041 	; 
	8679 	2853 	: 	492.724 	11.6323 	; 
	8679 	7860 	: 	2604.49 	6.33528 	; 
	8679 	8651 	: 	0 	70.007 	; 
	8679 	8678 	: 	1007.67 	5.50632 	; 
	8680 	8682 	: 	0 	inf 	; 
	8680 	9001 	: 	207.8 	5.06374 	; 
	8680 	9002 	: 	162.4 	6.5789 	; 
	8681 	1879 	: 	9146.94 	24.3591 	; 
	8681 	8683 	: 	370.2 	14.4301 	; 
	8681 	9006 	: 	0 	inf 	; 
	8682 	1887 	: 	0 	18.3808 	; 
	8682 	8680 	: 	370.2 	4.32726 	; 
	8682 	8683 	: 	0 	inf 	; 
	8683 	8681 	: 	0 	inf 	; 
	8683 	8682 	: 	370.2 	3.0596 	; 
	8683 	10406 	: 	0 	inf 	; 
	8684 	7703 	: 	597.807 	2.75608 	; 
	8684 	9146 	: 	413.9 	19.0562 	; 
	8684 	10407 	: 	0 	5.15712 	; 
	8685 	6381 	: 	1070.53 	3.70668 	; 
	8685 	7851 	: 	0 	9.41532 	; 
	8685 	8686 	: 	64.6667 	8.63422 	; 
	8686 	1941 	: 	227.067 	0.757876 	; 
	8686 	8685 	: 	0 	8.63421 	; 
	8686 	9002 	: 	0 	inf 	; 
	8687 	5074 	: 	0 	inf 	; 
	8687 	9006 	: 	1508.15 	16.4223 	; 
	8688 	1893 	: 	1166.11 	4.00246 	; 
	8688 	2853 	: 	251.2 	15.1208 	; 
	8688 	8660 	: 	102 	5.6947 	; 
	8688 	10509 	: 	0 	19.3656 	; 
	8689 	1917 	: 	793.245 	12.3816 	; 
	8689 	5900 	: 	0 	inf 	; 
	8689 	6073 	: 	162.864 	0.820818 	; 
	8689 	7784 	: 	0 	8.00423 	; 
	8690 	5900 	: 	779.245 	3.89512 	; 
	8690 	6102 	: 	59.1 	9.71377 	; 
	8690 	7119 	: 	373.603 	26.793 	; 
	8690 	8691 	: 	0 	inf 	; 
	8691 	5811 	: 	0 	9.131 	; 
	8691 	8690 	: 	1152.85 	4.91041 	; 
	8691 	8692 	: 	0 	inf 	; 
	8691 	8954 	: 	0 	1.01719 	; 
	8692 	3291 	: 	2107.04 	0.814325 	; 
	8692 	6873 	: 	4238.08 	6.6698 	; 
	8692 	8691 	: 	1152.85 	4.9589 	; 
	8692 	8693 	: 	0 	inf 	; 
	8693 	6872 	: 	18 	8.20141 	; 
	8693 	8692 	: 	942.736 	5.29075 	; 
	8693 	8694 	: 	0 	inf 	; 
	8693 	8745 	: 	47 	1.14789 	; 
	8694 	4411 	: 	0.8 	1.0965 	; 
	8694 	4605 	: 	0 	inf 	; 
	8694 	6871 	: 	0 	9.89345 	; 
	8694 	8693 	: 	851.736 	10.2698 	; 
	8695 	2821 	: 	30.8 	1.28445 	; 
	8695 	4605 	: 	1554.33 	18.8404 	; 
	8695 	7156 	: 	0 	14.2733 	; 
	8695 	8696 	: 	0 	inf 	; 
	8696 	2663 	: 	1319.21 	0.666495 	; 
	8696 	7550 	: 	3880.04 	6.80764 	; 
	8696 	8695 	: 	1554.33 	14.5205 	; 
	8696 	8697 	: 	0 	inf 	; 
	8697 	1831 	: 	0 	inf 	; 
	8697 	5788 	: 	263.733 	1.09155 	; 
	8697 	5789 	: 	0 	15.8089 	; 
	8697 	8696 	: 	1820.44 	22.9446 	; 
	8698 	1816 	: 	1942.74 	22.7232 	; 
	8698 	2867 	: 	2282.77 	38.5894 	; 
	8698 	3502 	: 	2377.51 	6.60025 	; 
	8698 	5075 	: 	3549.68 	11.9812 	; 
	8699 	4033 	: 	0 	38.885 	; 
	8699 	4558 	: 	0 	28.002 	; 
	8699 	4559 	: 	0 	7.87072 	; 
	8699 	4561 	: 	0 	21.9612 	; 
	8700 	6036 	: 	440.667 	5.63856 	; 
	8700 	6824 	: 	3 	11.8841 	; 
	8700 	6825 	: 	0 	inf 	; 
	8700 	8609 	: 	0 	inf 	; 
	8701 	6036 	: 	0 	inf 	; 
	8701 	6075 	: 	703.667 	8.92049 	; 
	8701 	8702 	: 	542.5 	5.6904 	; 
	8701 	8708 	: 	0 	inf 	; 
	8702 	4583 	: 	564.8 	9.0811 	; 
	8702 	6010 	: 	0 	inf 	; 
	8702 	8701 	: 	0 	inf 	; 
	8702 	8703 	: 	439.7 	5.66605 	; 
	8703 	3260 	: 	0 	11.8457 	; 
	8703 	3261 	: 	0 	12.1177 	; 
	8703 	8702 	: 	0 	inf 	; 
	8703 	8704 	: 	439.7 	5.56672 	; 
	8704 	3176 	: 	439.7 	5.31631 	; 
	8704 	4418 	: 	0 	12.0428 	; 
	8704 	4582 	: 	0 	12.1632 	; 
	8704 	8703 	: 	0 	inf 	; 
	8705 	2634 	: 	0 	12.1484 	; 
	8705 	4067 	: 	0 	inf 	; 
	8705 	4578 	: 	0 	12.078 	; 
	8705 	8741 	: 	646.5 	5.66857 	; 
	8706 	4485 	: 	0 	inf 	; 
	8706 	5902 	: 	0 	inf 	; 
	8706 	6923 	: 	0 	10.0892 	; 
	8706 	8707 	: 	275.8 	9.02859 	; 
	8707 	6010 	: 	241.8 	9.15241 	; 
	8707 	6074 	: 	34 	7.56965 	; 
	8707 	6103 	: 	0 	inf 	; 
	8707 	8706 	: 	0 	inf 	; 
	8708 	4583 	: 	0 	inf 	; 
	8708 	6037 	: 	924.667 	5.59631 	; 
	8708 	8701 	: 	983.1 	9.07505 	; 
	8708 	8763 	: 	0 	inf 	; 
	8709 	3513 	: 	0 	inf 	; 
	8709 	3563 	: 	2886.78 	2.06107 	; 
	8709 	4579 	: 	853.667 	2.38829 	; 
	8709 	8605 	: 	0 	inf 	; 
	8710 	2851 	: 	395.2 	13.3932 	; 
	8710 	5189 	: 	1154.33 	4.68487 	; 
	8710 	6529 	: 	762.667 	3.33456 	; 
	8711 	2307 	: 	3.86462 	2.21423 	; 
	8711 	2308 	: 	0 	inf 	; 
	8711 	2314 	: 	945.427 	9.18144 	; 
	8711 	2350 	: 	1125.16 	7.8877 	; 
	8711 	4332 	: 	328.133 	21.7818 	; 
	8712 	2352 	: 	1030.02 	5.58503 	; 
	8712 	2837 	: 	54 	9.66432 	; 
	8712 	4331 	: 	386.467 	5.64053 	; 
	8713 	2632 	: 	0 	inf 	; 
	8713 	4067 	: 	622.5 	5.63244 	; 
	8713 	4584 	: 	371.8 	8.99149 	; 
	8713 	8607 	: 	0 	inf 	; 
	8714 	3290 	: 	0 	inf 	; 
	8714 	4578 	: 	2094.63 	5.63482 	; 
	8714 	5952 	: 	0 	inf 	; 
	8714 	8741 	: 	2427.7 	9.12901 	; 
	8715 	3779 	: 	0 	16.1494 	; 
	8715 	3965 	: 	0 	15.9118 	; 
	8715 	6603 	: 	717.867 	3.93102 	; 
	8715 	8794 	: 	0 	inf 	; 
	8716 	4034 	: 	333.473 	5.76253 	; 
	8716 	4810 	: 	673.909 	6.7747 	; 
	8716 	4811 	: 	1712.8 	30.1413 	; 
	8716 	6381 	: 	413.9 	9.65737 	; 
	8717 	4034 	: 	676.9 	22.2023 	; 
	8717 	8661 	: 	333.473 	9.40138 	; 
	8718 	6112 	: 	3828.39 	19.4621 	; 
	8718 	6807 	: 	3511.7 	19.0246 	; 
	8718 	8661 	: 	649.9 	5.97038 	; 
	8718 	9164 	: 	536.333 	77.9021 	; 
	8719 	6380 	: 	33 	55.0631 	; 
	8719 	7294 	: 	795.3 	39.1067 	; 
	8719 	7295 	: 	46 	28.3202 	; 
	8719 	9164 	: 	206.6 	4.39864 	; 
	8720 	2642 	: 	29.6 	55.0483 	; 
	8720 	2855 	: 	1794.28 	21.1781 	; 
	8720 	6379 	: 	1302.98 	21.4898 	; 
	8720 	7096 	: 	4022.15 	11.6495 	; 
	8721 	4515 	: 	0 	16.4437 	; 
	8721 	7131 	: 	496.913 	20.3118 	; 
	8721 	7362 	: 	511.218 	17.7904 	; 
	8721 	8722 	: 	60 	37.394 	; 
	8722 	2990 	: 	665.933 	10.4788 	; 
	8722 	6378 	: 	42 	17.7809 	; 
	8722 	7421 	: 	378.067 	10.1477 	; 
	8722 	8721 	: 	519.132 	37.8013 	; 
	8723 	2777 	: 	0 	23.7102 	; 
	8723 	2990 	: 	626.2 	1.28894 	; 
	8723 	7363 	: 	0 	inf 	; 
	8723 	8724 	: 	681.933 	66.1809 	; 
	8724 	4544 	: 	4993.2 	75.6348 	; 
	8724 	5709 	: 	3642.4 	84.7131 	; 
	8724 	8723 	: 	626.2 	65.5801 	; 
	8724 	8725 	: 	0 	inf 	; 
	8724 	8985 	: 	2259.93 	25.276 	; 
	8725 	4544 	: 	20 	45.2997 	; 
	8725 	5368 	: 	1393.73 	18.2648 	; 
	8725 	8724 	: 	1190.87 	90.2574 	; 
	8725 	8983 	: 	1143.86 	12.3864 	; 
	8725 	8985 	: 	0 	inf 	; 
	8726 	542 	: 	0 	inf 	; 
	8726 	9156 	: 	112.133 	5.53524 	; 
	8726 	9157 	: 	0 	7.44632 	; 
	8727 	1639 	: 	0 	inf 	; 
	8727 	2725 	: 	292.533 	139.23 	; 
	8727 	3966 	: 	443.8 	3.53097 	; 
	8728 	7634 	: 	0 	inf 	; 
	8728 	8731 	: 	5836.5 	1.71482 	; 
	8729 	7633 	: 	900.333 	9.80036 	; 
	8729 	8730 	: 	0 	inf 	; 
	8730 	7634 	: 	0 	inf 	; 
	8730 	8729 	: 	900.333 	2.63617 	; 
	8731 	8728 	: 	0 	inf 	; 
	8731 	10138 	: 	5836.5 	8.19587 	; 
	8732 	4080 	: 	457.8 	21.6731 	; 
	8732 	5371 	: 	833.93 	5.42645 	; 
	8733 	4819 	: 	1898.9 	11.1573 	; 
	8733 	8449 	: 	0 	inf 	; 
	8734 	1483 	: 	0 	inf 	; 
	8734 	8562 	: 	1317.2 	3.25285 	; 
	8735 	1488 	: 	2037.63 	7.98421 	; 
	8735 	4819 	: 	0 	inf 	; 
	8736 	4649 	: 	0 	inf 	; 
	8736 	7639 	: 	3621 	3.24254 	; 
	8737 	3572 	: 	600.4 	29.1392 	; 
	8737 	8739 	: 	0 	inf 	; 
	8738 	2022 	: 	0 	inf 	; 
	8738 	5042 	: 	0 	4.97351 	; 
	8738 	5049 	: 	0 	inf 	; 
	8738 	5145 	: 	128.2 	11.0536 	; 
	8738 	8659 	: 	8 	6.80017 	; 
	8739 	6177 	: 	0 	10.8184 	; 
	8739 	8737 	: 	600.4 	3.83167 	; 
	8739 	8750 	: 	0 	inf 	; 
	8739 	10372 	: 	0 	0.411649 	; 
	8740 	886 	: 	169.8 	2.67944 	; 
	8740 	1788 	: 	0 	9.98382 	; 
	8740 	2026 	: 	0 	18.1162 	; 
	8740 	3019 	: 	0 	3.17575 	; 
	8741 	2635 	: 	1883.6 	9.08508 	; 
	8741 	8705 	: 	0 	inf 	; 
	8741 	8714 	: 	0 	inf 	; 
	8741 	8742 	: 	478.3 	5.53185 	; 
	8742 	2636 	: 	0 	inf 	; 
	8742 	3290 	: 	2336.74 	9.22786 	; 
	8742 	8741 	: 	0 	inf 	; 
	8742 	8753 	: 	446.8 	5.16588 	; 
	8743 	5902 	: 	51.6 	6.84955 	; 
	8743 	6033 	: 	0 	8.44385 	; 
	8743 	8744 	: 	0 	inf 	; 
	8743 	9039 	: 	480 	17.795 	; 
	8744 	4485 	: 	0 	inf 	; 
	8744 	8743 	: 	436.4 	2.29965 	; 
	8745 	3291 	: 	0 	inf 	; 
	8745 	4052 	: 	82 	37.2874 	; 
	8745 	4411 	: 	489.8 	9.99915 	; 
	8745 	8693 	: 	156 	1.14789 	; 
	8746 	3158 	: 	51.6 	2.74069 	; 
	8746 	3525 	: 	0 	4.91726 	; 
	8746 	3734 	: 	0 	23.7452 	; 
	8746 	8747 	: 	0 	8.6879 	; 
	8747 	6923 	: 	0 	inf 	; 
	8747 	6924 	: 	0 	8.50475 	; 
	8747 	8746 	: 	0 	8.6879 	; 
	8747 	8761 	: 	0 	11.9781 	; 
	8748 	6327 	: 	397.44 	17.0583 	; 
	8748 	6609 	: 	631.2 	11.2346 	; 
	8748 	7488 	: 	14.8 	1.85666 	; 
	8748 	8749 	: 	0 	inf 	; 
	8749 	2850 	: 	1154.33 	11.5668 	; 
	8749 	2878 	: 	659.6 	4.48369 	; 
	8749 	4069 	: 	0 	inf 	; 
	8749 	8748 	: 	14.8 	7.17492 	; 
	8750 	5753 	: 	0 	12.2919 	; 
	8750 	8739 	: 	339 	7.10891 	; 
	8750 	8751 	: 	0 	inf 	; 
	8751 	1789 	: 	1233.46 	10.3664 	; 
	8751 	3030 	: 	2017.63 	4.34236 	; 
	8751 	5395 	: 	0 	inf 	; 
	8751 	5754 	: 	397.44 	9.2229 	; 
	8751 	8750 	: 	339 	16.7807 	; 
	8752 	2636 	: 	2014 	5.23722 	; 
	8752 	6756 	: 	619 	6.22606 	; 
	8752 	8650 	: 	91.9333 	13.8013 	; 
	8752 	8753 	: 	0 	11.8568 	; 
	8753 	4417 	: 	446.8 	5.53907 	; 
	8753 	8742 	: 	0 	inf 	; 
	8753 	8752 	: 	0 	11.8568 	; 
	8753 	8754 	: 	0 	12.5223 	; 
	8754 	3290 	: 	717.867 	5.0984 	; 
	8754 	6603 	: 	0 	inf 	; 
	8754 	8753 	: 	0 	12.5223 	; 
	8754 	8755 	: 	0 	11.1984 	; 
	8755 	3779 	: 	227.3 	7.396 	; 
	8755 	4557 	: 	0 	inf 	; 
	8755 	8754 	: 	0 	11.1984 	; 
	8755 	8756 	: 	0 	11.6125 	; 
	8756 	2849 	: 	1516.33 	7.14891 	; 
	8756 	4556 	: 	0 	inf 	; 
	8756 	8755 	: 	0 	11.6125 	; 
	8756 	8770 	: 	0 	14.0714 	; 
	8757 	6909 	: 	0 	11.3259 	; 
	8757 	6910 	: 	0 	9.59953 	; 
	8757 	7875 	: 	0 	8.03516 	; 
	8758 	3161 	: 	0 	9.36618 	; 
	8758 	6911 	: 	0 	6.48851 	; 
	8759 	2836 	: 	0 	5.32833 	; 
	8759 	2850 	: 	647.6 	8.13736 	; 
	8759 	3030 	: 	786.333 	7.43045 	; 
	8759 	6049 	: 	0 	16.7745 	; 
	8760 	3176 	: 	0 	inf 	; 
	8760 	3521 	: 	730.433 	5.72182 	; 
	8760 	3902 	: 	0 	inf 	; 
	8760 	6377 	: 	1176.07 	9.34611 	; 
	8760 	8649 	: 	2670.3 	9.68761 	; 
	8761 	4418 	: 	0 	12.1751 	; 
